wikipedia_id,MovieName,MovieYear,MovieBoxOffice,MovieRuntime,MovieLanguage,MovieCountries,MovieGenre,BookAuthor,BookTitle,BookStartYear,BookEndYear,BookDescription,BookRating,BookRatingNb,BookLanguage,MovieRating,MovieRatingNb
901907,The Magician,1926,,83.0,"Silent film, English Language",United States of America,"Silent film, Horror, Black-and-white",W. Somerset Maugham,The Magician,1908,1908,,3.59,3413,eng,6.7,908
14881404,The Scarlet Letter,1926,,115.0,"Silent film, English Language",United States of America,"History, Silent film, Drama, Indie, Black-and-white",Nathaniel Hawthorne,The Scarlet Letter,1850,1850,,3.4,678359,eng,7.6,2043
9782429,The Sea Beast,1926,,133.0,"Silent film, English Language",United States of America,"Silent film, Indie, Black-and-white, Drama, Film adaptation, Adventure",Herman Melville,Moby-Dick,1851,1851,"Moby Dick is the epic saga of a one-legged fanatic, Captain Ahab, who swears vengeance on the mammoth white whale who has crippled him. The first American novel to win a place in the literature of the world, it has been called a realistic story of whaling, a romance of unusual adventure and weird characters, a symbolic allegory, a drama of heroic determination and conflict. John Masefield wrote, ""Moby Dick brought all of the magic, the sadness, the wild joy of many waters into my life."" ...The Atlantic Monthly called this book ""the greates of American novels.""",3.5,470276,,6.3,225
9372269,Camille,1926,,33.0,"French Language, English Language",United States of America,"Short Film, Silent film, Black-and-white","Alexandre Dumas, fils",The Lady of the Camellias,1848,1848,,,,,5.2,55
8898711,The Chinese Parrot,1927,,,English Language,United States of America,"Mystery, Silent film, Black-and-white",Earl Derr Biggers,The Chinese Parrot,1926,1926,"1926. The character of Charlie Chan was based in part on the experiences of two Chinese detectives, Chang Apana and Lee Fook, who Biggers had read about in a Honolulu newspaper while on vacation. Biggers wrote six Charlie Chan mysteries. The Chinese Parrot is the second book in the series and begins: Alexander Eden stepped from the misty street into the great, marble-pillared room where the firm of Meek and Eden offered its wares. Immediately, behind showcases gorgeous with precious stones or bright with silver, platinum and gold, forty resplendent clerks stood at attention. Their morning coats were impeccable, lacking the slightest suspicion of a wrinkle, and in the left lapel of each was a pink carnation, as fresh and perfect as though it had grown there.",3.85,681,,5.9,32
24583027,The Garden of Allah,1927,,96.0,"Silent film, English Language",United States of America,Silent film,Robert Smythe Hichens,The Garden of Allah,1904,1904,,3.15,52,,6.7,26
25198436,The Joy Girl,1927,,,,United States of America,"Silent film, Comedy",May Edginton,The Joy Girl ,1926,1926,,,,,5.9,21
23470411,Nevada,1927,,,,United States of America,Western,Zane Grey,Nevada,1928,1928,,4.05,595,eng,6.1,140
1610940,The Ring,1927,,136.0,"Silent film, English Language",United Kingdom,"Silent film, Drama, Indie, Black-and-white",Koji Suzuki,Ring,1991,1991,,,,,6.1,4055
13903076,Tarzan and the Golden Lion,1927,,57.0,English Language,United States of America,"Silent film, Jungle Film, Adventure, Black-and-white",Edgar Rice Burroughs,Tarzan,1912-1965,1912-1965,,,,,5.1,243
10946921,Across to Singapore,1928,,78.0,English Language,United States of America,"Silent film, Melodrama, Drama, Adventure",Ben Ames Williams,All the Brothers Were Valiant,1919,1919,,,,,6.2,1221
5566299,The Awakening,1928,,90.0,"Silent film, English Language",United States of America,"Silent film, Drama, Black-and-white",Bram Stoker,The Jewel of Seven Stars,1903,1903,,3.42,2364,,5.2,96
32554388,Beau Sabreur,1928,,,,,Silent film,P. C. Wren,Beau Geste,1924,1924,"Three noble English brothers battle a sadistic sergeant, fight violent desert tribes in North Africa, and unravel the mystery of a stolen jewel.",4.01,3047,,6.1,72
18542971,The Four Feathers,1929,,,English Language,United States of America,"Silent film, Adventure, Black-and-white, War film",A. E. W. Mason,The Four Feathers,1902,1902,"Just before sailing off to war in the Sudan, British guardsman Harry Feversham quits his regiment. He immediately receives four white feathers—symbols of cowardice—one each from his three best friends and his fiancée. To disprove this grave dishonor, Harry dons an Arabian disguise and leaves for the Sudan, where he anonymously comes to the aid of his three friends, saving each of their lives.<br /><br />Having proved his bravery, Harry returns to England, hoping to regain the love and respect of his fiancée. This suspenseful tale movingly depicts a distinctive code of honor that was deeply valued and strongly promoted by the British during the height of their imperial power.<br />",3.91,4516,eng,7.0,355
15802020,The Man Without a Face,1928,,,"Silent film, English Language",United States of America,"Silent film, Adventure, Black-and-white",Isabelle Holland,The Man Without a Face,1972,1972,"Fourteen-year-old Charles desperately wants two things: a father and a way out. Little love has come his way until the summer he befriends a mysterious scarred man named Justin McLeod, nicknamed ""The Man Without a Face."" Charles enlists McLeod's help as tutor for the St. Matthew's school entrance exams, his ticket awat from the unpleasant restrictions of his home life. But more important than anything he could get out of a book, that summer Charles learns from McLeod a stirring life lesson about the many faces of love.",3.76,694,,6.4,29
172005,Sadie Thompson,1928,,91.0,"Silent film, English Language",United States of America,"Silent film, Indie, Black-and-white, Drama, Film adaptation, Romantic drama, Romance Film",W. Somerset Maugham,Miss Thompson ,1951,1951,,,,,7.2,2873
28378043,The Triumph of the Scarlet Pimpernel,1928,,80.0,English Language,United Kingdom,"Drama, Adventure",Baroness Orczy,The Triumph of the Scarlet Pimpernel,1922,1922,,,,,5.8,16
34522295,The Shopworn Angel,1928,,82.0,English Language,United States of America,"Romance Film, War film", Dana Burnet,Private Pettigrew's Girl ,1918,1918,,,,,6.9,70
15670271,Tarzan the Mighty,1928,,,"Silent film, English Language",,"Jungle Film, Silent film, Action, Adventure, Black-and-white",Edgar Rice Burroughs,Tarzan,1912-1965,1912-1965,,,,,6.2,61
30520433,Two Lovers,1928,,98.0,"Silent film, English Language",United States of America,Silent film,Fyodor Dostoyevsky,White Nights ,1848,1848,,,,,6.7,42
27965692,The Water Hole,1928,,70.0,"Silent film, English Language",United States of America,"Silent film, Western",Zane Grey,The Water Hole,1927-1928,1927-1928,,,,,4.3,22
25759812,The Aviator,1929,,75.0,English Language,United States of America,Comedy,Ernest K. Gann,The Aviator,1981,1981,,3.81,194,,6.0,29
16949423,Behind That Curtain,1929,,91.0,English Language,United States of America,"Mystery, Black-and-white",Earl Derr Biggers,Behind That Curtain,1928,1928,"The third novel in the Charlie Chan series.set almost exclusively in California (as opposed to Chan's native Hawaii), and tells the story of the former head of Scotland Yard, a detective who is pursuing the long-cold trail of a murderer. Fifteen years ago, a London solicitor was killed in circumstances in which the only clue was a pair of Chinese slippers, which he apparently donned just before his death. Sir Frederic Bruce has been following the trail of the killer ever since. He has also been interested in what appears to be a series of disappearing women around the world, which has some connection to the disappearance of a woman named Eve Durand in rural India also fifteen years ago. Just when it seems he might finally solve the murder case, at a dinner party to which a number of important and mysterious guests have been invited, Inspector Bruce is killed -- and was last seen wearing a pair of Chinese slippers, which have vanished. It is left to Chan to solve the case and tie up all loose ends.",4.0,427,,4.8,570
5444168,The Bridge of San Luis Rey,1929,,90.0,English Language,United States of America,"Silent film, Drama, Indie, Black-and-white",Thornton Wilder,The Bridge of San Luis Rey,1927,1927,The death of five people on a footbridge in Peru prompts Brother Juniper to understand the kind of lives they led and to ask if divine intervention was involved.,3.8,28916,,6.8,106
2376252,The Iron Mask,1929,,87.0,English Language,United States of America,"Swashbuckler films, Silent film, Adventure, History, Black-and-white, Action/Adventure, Drama, Costume drama, Romantic drama, Romance Film, Action","Alexandre Dumas, père",The Vicomte of Bragelonne: Ten Years Later,1847-1850,1847-1850,,,,,7.0,1433
34496683,The Man I Love,1929,,70.0,English Language,United States of America,Comedy film,Maritta Wolff,Night Shift,1942,1942,"Originally published in 1942 to rave reviews and astonishing commercial success, <i>Night Shift</i> dramatizes the working class life of the Midwest during World War II with the excitement of melodrama, the vividness of documentary, and the page-turning quality of the best commercial fiction.<br /><br />Sally Otis works herself to the bone as a waitress, supporting her three children and a jobless younger sister. With her bills mounting and no rest in sight, Sally's resolve is beginning to crumble when her swaggering older sister, Petey Braun, appears on the scene. Petey, with her furs and jewels and exotic trips, is an American career woman—one who makes a career of men. But when Petey gets a gig at the glamorous, rowdy local nightclub, it will forever alter the world of the struggling Otis family.<br /> <br /><i>Night Shift </i>“manages to be touching and horrible, sentimental and brutal all at the same time. It is both sordidly real and theatrically melodramatic. It’s good” (<i>New York Times</i>).",3.74,68,,5.3,92
7438948,The Mysterious Island,1929,,95.0,English Language,United States of America,"Romance Film, Science Fiction, Adventure",Jules Verne,The Mysterious Island,1874,1874,,4.11,42044,eng,6.1,870
23177313,Stairs of Sand,1929,,,English Language,United States of America,"Western, Romance Film",Zane Grey,Stairs of Sand,1929,1929,,3.43,190,,5.5,21
9877212,Tarzan the Tiger,1929,,266.0,English Language,United States of America,"Silent film, Indie, Black-and-white, Action/Adventure, Drama, Action, Adventure",Edgar Rice Burroughs,Tarzan,1912-1965,1912-1965,,,,,5.3,157
5566319,The Virginian,1929,,91.0,English Language,United States of America,"Western, Black-and-white",Owen Wister,The Virginian: A Horseman of the Plains,1902,1902,,3.9,7430,,6.7,890
24964277,The Wild Party,1929,,77.0,English Language,United States of America,"Drama, Comedy",Samuel Hopkins Adams,Unforbidden Fruit,1927,1927,,,,,6.2,585
4592959,All Quiet on the Western Front,1930,,145.0,"French Language, Latin Language, English Language, German Language",United States of America,"War film, Black-and-white, Drama, Film adaptation, Pre-Code, Action",Erich Maria Remarque,All Quiet on the Western Front,1929,1929,,3.97,343162,en-GB,8.1,69024
31667694,Beau Ideal,1931,575000.0,,,United States of America,"Romance Film, Adventure, War film",P. C. Wren,Beau Geste,1924,1924,"Three noble English brothers battle a sadistic sergeant, fight violent desert tribes in North Africa, and unravel the mystery of a stolen jewel.",4.01,3047,,4.9,251
9955806,The Border Legion,1930,,68.0,English Language,United States of America,Western,Zane Grey,The Border Legion,1916,1916,"Jim Cleve has been deemed, ""a good guy"" all of his life and it agitates him to no end. Even his girlfriend, Joan Randle has scorned him for this ""weakness"" shouting, ""You haven't it in you even to be BAD!"" Dejected and hurt, Jim abandons the life he has known for the gold mining camps along Alder Gulch in southern Montana. It is here, among the thieves and murderers, that he must make a new name for himself.<br />Meanwhile, Joan realizes the danger that she has put Jim in and rushes off to save him. However, when she stumbles across the ruthless desperado gang leader, Jack Kells, it is soon Joan who is in need of rescue. When Kells tries to rape her, Joan grabs his gun and shoots him. But something keeps Joan from leaving him to die. In the face of Joan's loving spirit, Kells experiences his own change of heart. But it is too late, Kells outlaw gang arrives and keeps Joan hostage.<br />So begins the border legion adventures of roving bandits, lust and greed. With Jim's search for a new identity, Jack's moral dilemma and the fight for Joan's freedom, this thrilling story portrays the epic theme of man's continual struggle between good and evil.",3.73,628,,6.4,32
9252147,High Society Blues,1930,,102.0,English Language,United States of America,"Romance Film, Musical, Black-and-white", Dana Burnet,Those High Society Blues ,1925,1925,,,,,7.5,34
9877839,The Indians Are Coming,1930,,,English Language,United States of America,"Silent film, Indie, Black-and-white, Western, Action, Adventure","William ""Buffalo Bill"" Cody",The Great West That Was: Buffalo Bill's Life Story,1916-1917,1916-1917,,,,,5.8,70
27510938,The Last of the Duanes,1930,,54.0,English Language,United States of America,"Romance Film, Action, Western, Adventure",Zane Grey,The Last of the Duanes,1913,1913,,4.06,257,,5.5,85
15272880,Little Caesar,1931,,80.0,English Language,United States of America,"Crime Fiction, Gangster Film, Crime Drama, Black-and-white, Mystery, Pre-Code, Drama",W. R. Burnett,Little Caesar,1929,1929,,,,,7.2,14860
18082866,Moby Dick,1930,,80.0,English Language,United States of America,"Adventure, Black-and-white",Herman Melville,Moby-Dick,1851,1851,"Moby Dick is the epic saga of a one-legged fanatic, Captain Ahab, who swears vengeance on the mammoth white whale who has crippled him. The first American novel to win a place in the literature of the world, it has been called a realistic story of whaling, a romance of unusual adventure and weird characters, a symbolic allegory, a drama of heroic determination and conflict. John Masefield wrote, ""Moby Dick brought all of the magic, the sadness, the wild joy of many waters into my life."" ...The Atlantic Monthly called this book ""the greates of American novels.""",3.5,470276,,5.7,651
